content,asertividad,autoconciencia emocional,autoestima,desarrollar y estimular a los demás,empatía,autocontrol emocional,influencia,liderazgo,optimismo,relación social,colaboración y cooperación,comprensión organizativa,conciencia crítica,desarrollo de las relaciones,tolerancia a la frustración,comunicacion asertiva,manejo de conflictos,motivación de logro,percepción y comprensión emocional,violencia
"flores y rosas son mis seguidores
,con agua de belleza les saco una sonriza muy enorme ,
con esta frase les digo gracias por los 10M
 ,no se les olvide que en mi corazon los llevo y
que les tengo un cariño eterno ❤",0,0.18,0.19,0.23,0.23,0,0.21,0.25,0,0,0.16,0.2,0,0,0,0,0,0.25,0.18,0
"Lo que me cuesta demostrar cariño negri, te suelto algo lindo cada 2 meses",0.13,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0.15,0,0.22,0,0.3
"Seguimos en el caminar y sumando más personas para el progreso de Quecholac en el Equipo de los Poblanos.
Hoy visite el ba…",0.13,0,0,0.21,0.22,0,0,0,0,0,0.31,0.18,0.18,0.38,0.15,0.14,0,0.47,0.17,0
Con cariño para mis amigos del Cruz Azul 😘,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.22,0,0.16,0,0.27,0,0
Si cariño ya se que la niña tiene 8 descuida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0.17,0,0,0
Con cariño para los azules,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0.18,0,0.13,0,0.21,0,0
"Mi cariño y deseo de pronta recuperación para dos tremendos comunicadores locales, Don Gabriel y Eduardo Pinochet, a quienes espero ver pronto en el estadio celebrando que nos quedamos en primera!",0.14,0,0.42,0,0,0,0,0,0,0,0.18,0,0.21,0.22,0,0.16,0,0.55,0,0
Con cariño para mis amigos del Cruz Azul 😘,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.22,0,0.16,0,0.27,0,0
Con cariño para mis amigos del Cruz Azul 😘,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.22,0,0.16,0,0.27,0,0
"Querido Jaime... Gracias por las risas, por la confianza, por el cariño, por ser incondicional conmigo... ¡Te voy a extra…",0.14,0.19,0.42,0.49,0.51,0.37,0.45,0.27,0.2,0.23,0,0.43,0,0.66,0.17,0.16,0.19,0,0,0
Con cariño para mis amigos del Cruz Azul 😘,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.22,0,0.16,0,0.27,0,0
Con cariño para mis amigos del Cruz Azul 😘,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.22,0,0.16,0,0.27,0,0
"Tener una mascota, es tener un integrante más de la familia, necesitan cuidado, cariño y atención.
""Una mascota, no es un…",0.14,0.18,0.2,0.23,0.24,0.53,0.21,0.25,0.19,0.45,0.34,0.2,0.39,0.42,0,0,0.36,0,0.19,0
Con cariño para mis amigos del Cruz Azul 😘,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.22,0,0.16,0,0.27,0,0
"Buen viaje querido Jaime, vuela muy alto y que Dios ilumine tu camino. Gracias siempre por tu caballerosidad y amistad.…",0,0.44,0.48,0.57,0.6,0.43,0.78,0.31,0.48,0.27,0.2,0.25,0.24,0.51,0,0,0.22,0.32,0.46,0
"Que no se enojen o tomen en serio cuando los molesto, así muestro mi cariño 🥺",0,0.2,0,0.26,0,0.2,0.24,0,0,0.25,0,0,0.22,0.24,0,0.17,0,0,0,0.59
Con cariño para mis amigos del Cruz Azul 😘,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.22,0,0.16,0,0.27,0,0
Mí admiración y cariño de siempre para vos!!,0,0,0,0.2,0,0,0.18,0.21,0,0.19,0.14,0,0,0.35,0,0.13,0,0.42,0.16,0
"entregando pequeños besitos para acabar. Una vez volvió a sentir el audible maullido insistente de la gata, no pudo no tomarla en brazos para también besar su carita repetidas veces con cariño. Los extrañaba tanto... y más ahora que se había ido más días de los que realmente (+)",0,0,0,0.21,0,0,0.19,0,0,0.19,0.44,0,0,0.55,0.14,0.28,0,0.64,0,0
"¡Felicidades Finlandia por el 103 aniversario de su independencia!
Aquí recordamos la fecha con cariño en memoria de mi ab…",0,0.17,0.19,0,0,0.17,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0
||Ñoooo debes ❤️💝 lo hago con todo el cariño del mundo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
🥵 mi chiquita desde el día 1 que me seguiste arrancamos re bien una d mis prefes posta me caes muy bien y te agarre cariño,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"No cariño, a mi me gustan chascones, con barba y en lo posible con pancita 😍😍, no caluga ni tanta cosa, mientras más real mejor pa mi",0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.15,0,0,0.22,0,0
Que triste que personas a las que les tienes cariño te dejen de hablar,0,0,0.17,0,0,0.16,0,0,0,0.19,0,0,0,0,0,0,0.16,0,0,0
Ya vas tarde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Con cariño para mis amigos del Cruz Azul 😘,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.22,0,0.16,0,0.27,0,0
He estado desaparecido porque me quede sin 📱... pero ya regresé... ¿ya se dieron cariño hoy?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0
"Felicitaciones niño, esta familia crece cada día más, y con eso el cariño que te tenemos, eres una gran personita que se m…",0.13,0,0,0.21,0.22,0,0.19,0,0,0.2,0.15,0,0,0,0,0.14,0.17,0,0,0
Admiro la capacidad de que una vez que los lastiman actúan como si jamás le hubiesen tenido cariño a esa persona. En mi ca…,0,0,0,0.21,0.21,0,0.19,0.23,0,0.2,0,0,0,0.19,0,0,0,0.23,0.34,0
Esta bien cariño 😞,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hace años, mi ex me regaló un polo de Pumas. Según, lo compro en la tienda oficial de la Universidad, donde es docente.
 A pesar de todo, le guardo cariño a la prenda, porque me lo dió en una ocasión muy especial.
Saben quién se va a ir mañana a trabajar vestida de azul y oro?",0.13,0,0,0.21,0,0,0.19,0,0,0.2,0.15,0,0,0.19,0,0.14,0,0,0,0
"En los momentos difíciles pocos, en los buenos muchos. Hoy y siempre CruzAzul
Nota: Un cariño MUY complicado.",0,0,0,0.21,0.21,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0.17,0
Gracias por tanto cariño 💜💜Trato de responder todo pero no sé si alcanzo! Estoy muy contenta,0,0,0,0.24,0.21,0,0,0.24,0,0,0.16,0.38,0,0,0,0,0,0.23,0,0
"Esta es la mítica le cogí hasta cariño a la captura. Cuando me paso con la fumada me dio hasta risa, la cara de tonto…",0.12,0,0.35,0.21,0.2,0.16,0.38,0,0.16,0.19,0,0,0,0.18,0.14,0.14,0.32,0,0.16,0.28
"El problema no son las leyes
La nación es ignorante y los gobernantes tambien
Desconocen el significado de palabras como servidor integridad...
Solo buscan hacerle problemas a los formales para obtener ""su cariño""
Nunca le hacen problemas a los informales!
Estado arbitrario!",0,0.15,0.17,0.2,0.39,0.15,0.18,0.43,0.31,0.19,0.29,0.17,0.66,0.36,0,0.13,0.62,0.21,0,0.8
"Hoy, a la hora 3.00, mientras descansaba en su hogar, acompañado de algunos familiares y amigos, por causa de su enferm…",0,0,0.17,0,0,0,0.18,0,0,0,0,0,0,0,0,0.13,0,0,0,0
"Seguimos en el caminar y sumando más personas para el progreso de Quecholac en el Equipo de los Poblanos.
Hoy visite el ba…",0.13,0,0,0.21,0.22,0,0,0,0,0,0.31,0.18,0.18,0.38,0.15,0.14,0,0.47,0.17,0
"Muchas gracias cariño, por tan execelente recomendaciones de verdad que belleza 😍",0.18,0,0,0,0.32,0.23,0.28,0,0,0,0,0.26,0.25,0,0,0.2,0.23,0,0.24,0
Con cariño para mis amigos del Cruz Azul 😘,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.22,0,0.16,0,0.27,0,0
"Querido equipo
Quisiera decirles que lo acontecido el día de hoy no hace que perdamos el cariño que tenemos p…",0,0.19,0.21,0.24,0.25,0.19,0.45,0,0,0,0,0,0,0.22,0,0,0.19,0,0,0
Con cariño para mis amigos del Cruz Azul 😘,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.22,0,0.16,0,0.27,0,0
"Querido equipo
Quisiera decirles que lo acontecido el día de hoy no hace que perdamos el cariño que tenemos p…",0,0.19,0.21,0.24,0.25,0.19,0.45,0,0,0,0,0,0,0.22,0,0,0.19,0,0,0
"Querido equipo
Quisiera decirles que lo acontecido el día de hoy no hace que perdamos el cariño que tenemos p…",0,0.19,0.21,0.24,0.25,0.19,0.45,0,0,0,0,0,0,0.22,0,0,0.19,0,0,0
"Tener una mascota, es tener un integrante más de la familia, necesitan cuidado, cariño y atención.
""Una mascota, no es un…",0.14,0.18,0.2,0.23,0.24,0.53,0.21,0.25,0.19,0.45,0.34,0.2,0.39,0.42,0,0,0.36,0,0.19,0
"Esta es la mítica le cogí hasta cariño a la captura. Cuando me paso con la fumada me dio hasta risa, la cara de tonto…",0.12,0,0.35,0.21,0.2,0.16,0.38,0,0.16,0.19,0,0,0,0.18,0.14,0.14,0.32,0,0.16,0.28
Me da dms ternura que mi ex suegra me recuerde con cariño uwu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Con cariño para mis amigos del Cruz Azul 😘,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.22,0,0.16,0,0.27,0,0
Hoy en las aventuras de el preciso momento en el que no encontraba un streamer o youtuber para poner con la letr…,0.13,0,0,0.21,0,0,0.2,0.23,0,0,0.15,0,0,0.19,0.15,0.14,0,0.47,0,0
Con cariño para mis amigos del Cruz Azul 😘,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.22,0,0.16,0,0.27,0,0
"Espero y te encuentres bien cariño, alimentate bien, te amo demasiado I MISS YOU :(",0.16,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Amar a una Mujer.
Te diré como se ama a una mujer...
... Con sinceridad, delicadeza, galantería
 respeto, cariño y mucho…",0,0.18,0.4,0,0.48,0,0.21,0,0.19,0.67,0.34,0.2,0,0.42,0,0.16,0.18,0,0,0
"He llegado a ese punto, donde no basta con el cariño propio y necesito de una persona para estar conmigo...",0,0,0.17,0.2,0,0.16,0.19,0,0,0.2,0.15,0,0.17,0.37,0,0.14,0,0.22,0.16,0
Muchas gracias recibo su felicitación con gran cariño,0.16,0,0,0.27,0.28,0,0.25,0,0,0.26,0.19,0.23,0,0,0,0.18,0.21,0,0,0
Con cariño para mis amigos del Cruz Azul 😘,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.22,0,0.16,0,0.27,0,0
"Ay que culiada que sos,, sobre quw te demuestro cariño",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vale es un Buen comienzo
Ya despues se le agarra cariño",0.17,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0.19,0,0,0,0
"Hoy, a la hora 3.00, mientras descansaba en su hogar, acompañado de algunos familiares y amigos, por causa de su enferm…",0,0,0.17,0,0,0,0.18,0,0,0,0,0,0,0,0,0.13,0,0,0,0
"Como saben, soy cero futbolero.
Por mero cariño y fé, le aposté a mis pumas a que hicieran la hazaña despues de tremen…",0,0,0,0.2,0.21,0.16,0.19,0,0.16,0.2,0.15,0,0,0.18,0,0,0.16,0,0.16,0
"el cariño de una persona ""fría"" es lo más sincero que existe.",0,0.15,0.17,0,0,0,0,0,0.16,0.19,0.14,0,0,0,0,0,0.15,0,0,0
"Como saben, soy cero futbolero.
Por mero cariño y fé, le aposté a mis pumas a que hicieran la hazaña despues de tremen…",0,0,0,0.2,0.21,0.16,0.19,0,0.16,0.2,0.15,0,0,0.18,0,0,0.16,0,0.16,0
"Me cuidaré preciosa, no te mueras cariño, te quiero mucho⚘❣",0.17,0,0,0,0,0.22,0,0,0,0,0.21,0,0,0,0,0,0.23,0,0,0
"Mi regalo de navidad 🎁🎄🎅
Muchas gracias a mis seguidores por tanto cariño 😍🥰",0.14,0,0,0.24,0,0,0.22,0,0,0.23,0.18,0.21,0,0.22,0,0.16,0,0,0,0
"Querido equipo
Quisiera decirles que lo acontecido el día de hoy no hace que perdamos el cariño que tenemos p…",0,0.19,0.21,0.24,0.25,0.19,0.45,0,0,0,0,0,0,0.22,0,0,0.19,0,0,0
"~Bienvenido a mi fijado cariño, si estás aquí puedo suponer que buscas algo~
✓Completamente dominante aunque se pueden…",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Qué chido, amigo, te abrazo con cariño, sé lo que significa para ti y cómo lo sientes. Esa garra contagia a cualquiera, felicidades a tu equipo.",0,0.18,0.2,0.23,0.24,0.18,0.43,0.25,0.19,0.22,0.17,0,0,0.42,0.16,0.16,0.18,0.26,0,0
"Cuando se tiene un peludito en casa, debemos ser responsables: agua limpia, bañarlos, comida y expresarles nuestro cariño y amor.",0,0.2,0.22,0,0.28,0.2,0,0,0,0.5,0,0.23,0.22,0.24,0,0,0,0,0.21,0
"el cariño de una persona ""fría"" es lo más sincero que existe.",0,0.15,0.17,0,0,0,0,0,0.16,0.19,0.14,0,0,0,0,0,0.15,0,0,0
"⚠️ cuenta creada para hacer un AU,con respeto y cariño bb ⚠️",0,0,0.2,0,0.24,0,0.21,0,0,0.22,0.17,0.2,0,0.42,0,0.31,0,0.26,0,0
"Seguimos en el caminar y sumando más personas para el progreso de Quecholac en el Equipo de los Poblanos.
Hoy visite el ba…",0.13,0,0,0.21,0.22,0,0,0,0,0,0.31,0.18,0.18,0.38,0.15,0.14,0,0.47,0.17,0
"Con Cruz Azul pasan cosas que verdaderamente son inexplicables. Por más que uno esté “acostumbrado” a este equipo siempre dolerá verlo caer.
El cariño a la camiseta y a la institución nunca está en duda pero, carajo! que es lo qué pasa con ustedes ?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0.34,0
"Vamos mi cariño que todo esta bien
Esta noche cambiare,te juro que cambiare",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Querido Jaime... Gracias por las risas, por la confianza, por el cariño, por ser incondicional conmigo... ¡Te voy a extra…",0.14,0.19,0.42,0.49,0.51,0.37,0.45,0.27,0.2,0.23,0,0.43,0,0.66,0.17,0.16,0.19,0,0,0
"no interactuo mucho contigo pero te tengo cariño, no me des unf",0,0,0.17,0,0,0,0.19,0,0,0,0,0,0,0.18,0,0,0,0.22,0.16,0
Pobresita cariño te puedo cuidar,0.16,0,0,0,0,0.21,0,0,0,0,0.2,0,0,0,0,0,0.21,0,0,0
"⚠️ cuenta creada para hacer un AU,con respeto y cariño bb ⚠️",0,0,0.2,0,0.24,0,0.21,0,0,0.22,0.17,0.2,0,0.42,0,0.31,0,0.26,0,0
"Que nunca tuvo problemas por ser cosito, o le trajo mil problemas maritales con otras mujeres, o la uso para rob…",0,0,0,0.25,0.26,0,0.23,0,0,0.24,0.18,0.22,0.42,0.46,0,0.17,0.39,0.28,0,0.88
"¿Se te acabaron los argumentos cariño?. Te voy a silenciar por qué me dan asco los ""k3ninis"" como tú.
Para la otra mejor ataca con argumentos, no con tu videito. Please.",0,0,0.17,0,0,0,0,0,0,0,0.15,0,0,0.18,0.14,0.14,0,0.44,0,0.53
Con mucho cariño y respeto hacia ustedes y sus niñ. 💜,0,0,0.2,0,0.24,0,0.21,0,0,0.22,0,0.2,0,0.21,0,0.16,0,0,0,0
"⚠️ cuenta creada para hacer un AU,con respeto y cariño bb ⚠️",0,0,0.2,0,0.24,0,0.21,0,0,0.22,0.17,0.2,0,0.42,0,0.31,0,0.26,0,0
"Wonho gracias por ser una persona fuerte y valiente,capaz de salir adelante aunque el panorama se viera oscuro.…",0.14,0.18,0.2,0,0,0.18,0.22,0.26,0.19,0,0,0.21,0,0,0.33,0,0.37,0.26,0,0.28
"En silencio, lo siguió. No tenía nada que decir, pues la comodidad que sentía estando con él era más amena que siquiera hacía falta preocuparse por idear una conversación.
Sonrió ante los gestos de cariño, aprovechó la inclinación para dejar un fugaz beso en la mejilla impropia.",0.12,0.16,0.52,0.41,0.2,0.16,0.19,0.22,0.16,0.19,0.15,0,0.34,0.18,0.14,0.14,0.16,0.22,0.33,0
No se merecen el amor y el cariño de su afición son unos miserables,0,0.18,0.18,0.24,0.21,0.18,0,0,0,0.41,0.16,0,0,0.39,0.15,0.16,0,0,0.35,0
"Como saben, soy cero futbolero.
Por mero cariño y fé, le aposté a mis pumas a que hicieran la hazaña despues de tremen…",0,0,0,0.2,0.21,0.16,0.19,0,0.16,0.2,0.15,0,0,0.18,0,0,0.16,0,0.16,0
